group_id,class,kept_file,removed_file,hash_distance,reason,action
293,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image610__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image610__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
294,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image589__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image589__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
295,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image631__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image631__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
296,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image561__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image561__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
297,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image642__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image642__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
298,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image585__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image585__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
299,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image636__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image636__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
300,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image584__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image584__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
301,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image601__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image601__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
302,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image615__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image615__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
303,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image595__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image595__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
304,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image551__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image551__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
305,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image607__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image607__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
306,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image616__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image616__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
307,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image638__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image638__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
308,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image619__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image619__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
309,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image588__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image588__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
310,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image629__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image629__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
311,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image622__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image622__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
312,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image582__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image582__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
313,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image578__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image578__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
314,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image586__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image586__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
315,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image606__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image606__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
316,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image566__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image566__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
317,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image598__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image598__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
318,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image557__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image557__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
319,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image553__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image553__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
320,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image583__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image583__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
321,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image567__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image567__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
322,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image641__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image641__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
323,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image633__png.jpg,MECHANIZED BEACH CLEANING\verified_image633__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
324,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image587__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image587__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
325,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image593__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image593__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
326,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image604__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image604__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
327,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image603__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image603__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
328,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image634__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image634__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
329,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image624__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image624__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
330,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image560__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image560__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
331,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image559__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image559__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
332,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image611__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image611__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
333,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image612__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image612__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
334,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image621__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image621__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
335,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image600__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image600__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
336,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image625__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image625__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
337,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image614__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image614__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
338,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image547__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image547__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
339,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image635__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image635__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
340,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image558__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image558__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
341,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image549__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image549__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
342,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image570__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image570__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
343,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image573__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image573__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
344,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image571__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image571__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
345,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image605__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image605__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
346,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image550__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image550__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
347,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image592__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image592__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
348,MECHANIZED_BEACH_CLEANING,MECHANIZED BEACH CLEANING\image576__jpeg.jpg,MECHANIZED BEACH CLEANING\verified_image576__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
349,PRIMARY_COLLECTION,PRIMARY COLLECTION\image54__png.jpg,PRIMARY COLLECTION\verified_image54__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
350,PRIMARY_COLLECTION,PRIMARY COLLECTION\image42__png.jpg,PRIMARY COLLECTION\verified_image42__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
351,PRIMARY_COLLECTION,PRIMARY COLLECTION\image11__png.jpg,PRIMARY COLLECTION\verified_image11__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
352,PRIMARY_COLLECTION,PRIMARY COLLECTION\image58__png.jpg,PRIMARY COLLECTION\verified_image58__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
353,PRIMARY_COLLECTION,PRIMARY COLLECTION\image76__png.jpg,PRIMARY COLLECTION\verified_image76__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
354,PRIMARY_COLLECTION,PRIMARY COLLECTION\image5__png.jpg,PRIMARY COLLECTION\verified_image5__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
355,PRIMARY_COLLECTION,PRIMARY COLLECTION\image46__png.jpg,PRIMARY COLLECTION\verified_image46__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
356,PRIMARY_COLLECTION,PRIMARY COLLECTION\image39__png.jpg,PRIMARY COLLECTION\verified_image39__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
357,PRIMARY_COLLECTION,PRIMARY COLLECTION\image91__png.jpg,PRIMARY COLLECTION\verified_image91__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
358,PRIMARY_COLLECTION,PRIMARY COLLECTION\image3__png.jpg,PRIMARY COLLECTION\verified_image3__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
359,PRIMARY_COLLECTION,PRIMARY COLLECTION\image9__png.jpg,PRIMARY COLLECTION\verified_image9__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
360,PRIMARY_COLLECTION,PRIMARY COLLECTION\image69__png.jpg,PRIMARY COLLECTION\verified_image69__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
361,PRIMARY_COLLECTION,PRIMARY COLLECTION\image43__png.jpg,PRIMARY COLLECTION\verified_image43__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
362,PRIMARY_COLLECTION,PRIMARY COLLECTION\image68__png.jpg,PRIMARY COLLECTION\verified_image68__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
363,PRIMARY_COLLECTION,PRIMARY COLLECTION\image73__png.jpg,PRIMARY COLLECTION\verified_image73__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
364,PRIMARY_COLLECTION,PRIMARY COLLECTION\image16__png.jpg,PRIMARY COLLECTION\verified_image16__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
365,PRIMARY_COLLECTION,PRIMARY COLLECTION\image38__png.jpg,PRIMARY COLLECTION\verified_image38__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
366,PRIMARY_COLLECTION,PRIMARY COLLECTION\image25__jpeg.jpg,PRIMARY COLLECTION\verified_image25__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
367,PRIMARY_COLLECTION,PRIMARY COLLECTION\image45__png.jpg,PRIMARY COLLECTION\verified_image45__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
368,PRIMARY_COLLECTION,PRIMARY COLLECTION\image56__png.jpg,PRIMARY COLLECTION\verified_image56__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
369,PRIMARY_COLLECTION,PRIMARY COLLECTION\image51__png.jpg,PRIMARY COLLECTION\verified_image51__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
370,PRIMARY_COLLECTION,PRIMARY COLLECTION\image10__png.jpg,PRIMARY COLLECTION\verified_image10__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
371,PRIMARY_COLLECTION,PRIMARY COLLECTION\image96__png.jpg,PRIMARY COLLECTION\verified_image96__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
372,PRIMARY_COLLECTION,PRIMARY COLLECTION\image81__png.jpg,PRIMARY COLLECTION\verified_image81__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
373,PRIMARY_COLLECTION,PRIMARY COLLECTION\image7__png.jpg,PRIMARY COLLECTION\verified_image7__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
374,PRIMARY_COLLECTION,PRIMARY COLLECTION\image8__png.jpg,PRIMARY COLLECTION\verified_image8__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
375,PRIMARY_COLLECTION,PRIMARY COLLECTION\image79__png.jpg,PRIMARY COLLECTION\verified_image79__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
376,PRIMARY_COLLECTION,PRIMARY COLLECTION\image94__png.jpg,PRIMARY COLLECTION\verified_image94__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
377,PRIMARY_COLLECTION,PRIMARY COLLECTION\image83__png.jpg,PRIMARY COLLECTION\verified_image83__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
378,PRIMARY_COLLECTION,PRIMARY COLLECTION\image41__png.jpg,PRIMARY COLLECTION\verified_image41__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
379,PRIMARY_COLLECTION,PRIMARY COLLECTION\image85__png.jpg,PRIMARY COLLECTION\verified_image85__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
380,PRIMARY_COLLECTION,PRIMARY COLLECTION\image29__jpeg.jpg,PRIMARY COLLECTION\verified_image29__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
381,PRIMARY_COLLECTION,PRIMARY COLLECTION\image31__png.jpg,PRIMARY COLLECTION\verified_image31__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
382,PRIMARY_COLLECTION,PRIMARY COLLECTION\image55__png.jpg,PRIMARY COLLECTION\verified_image55__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
383,PRIMARY_COLLECTION,PRIMARY COLLECTION\image82__png.jpg,PRIMARY COLLECTION\verified_image82__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
384,PRIMARY_COLLECTION,PRIMARY COLLECTION\image99__png.jpg,PRIMARY COLLECTION\verified_image99__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
385,PRIMARY_COLLECTION,PRIMARY COLLECTION\image17__jpeg.jpg,PRIMARY COLLECTION\verified_image17__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
386,PRIMARY_COLLECTION,PRIMARY COLLECTION\image87__png.jpg,PRIMARY COLLECTION\verified_image87__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
387,PRIMARY_COLLECTION,PRIMARY COLLECTION\image35__png.jpg,PRIMARY COLLECTION\verified_image35__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
388,PRIMARY_COLLECTION,PRIMARY COLLECTION\image97__png.jpg,PRIMARY COLLECTION\verified_image97__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
389,PRIMARY_COLLECTION,PRIMARY COLLECTION\image53__png.jpg,PRIMARY COLLECTION\verified_image53__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
390,PRIMARY_COLLECTION,PRIMARY COLLECTION\image63__png.jpg,PRIMARY COLLECTION\verified_image63__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
391,PRIMARY_COLLECTION,PRIMARY COLLECTION\image66__png.jpg,PRIMARY COLLECTION\verified_image66__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
392,PRIMARY_COLLECTION,PRIMARY COLLECTION\image6__png.jpg,PRIMARY COLLECTION\verified_image6__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
393,PRIMARY_COLLECTION,PRIMARY COLLECTION\image88__png.jpg,PRIMARY COLLECTION\verified_image88__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
394,PRIMARY_COLLECTION,PRIMARY COLLECTION\image37__png.jpg,PRIMARY COLLECTION\verified_image37__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
395,PRIMARY_COLLECTION,PRIMARY COLLECTION\image72__png.jpg,PRIMARY COLLECTION\verified_image72__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
396,PRIMARY_COLLECTION,PRIMARY COLLECTION\image60__png.jpg,PRIMARY COLLECTION\verified_image60__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
397,PRIMARY_COLLECTION,PRIMARY COLLECTION\image78__png.jpg,PRIMARY COLLECTION\verified_image78__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
398,PRIMARY_COLLECTION,PRIMARY COLLECTION\image26__jpeg.jpg,PRIMARY COLLECTION\verified_image26__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
399,PRIMARY_COLLECTION,PRIMARY COLLECTION\image27__jpeg.jpg,PRIMARY COLLECTION\verified_image27__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
400,PRIMARY_COLLECTION,PRIMARY COLLECTION\image93__png.jpg,PRIMARY COLLECTION\verified_image93__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
401,PRIMARY_COLLECTION,PRIMARY COLLECTION\image61__png.jpg,PRIMARY COLLECTION\verified_image61__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
402,PRIMARY_COLLECTION,PRIMARY COLLECTION\image18__jpeg.jpg,PRIMARY COLLECTION\verified_image18__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
403,PRIMARY_COLLECTION,PRIMARY COLLECTION\image50__png.jpg,PRIMARY COLLECTION\verified_image50__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
404,PRIMARY_COLLECTION,PRIMARY COLLECTION\image80__png.jpg,PRIMARY COLLECTION\verified_image80__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
405,PRIMARY_COLLECTION,PRIMARY COLLECTION\image92__png.jpg,PRIMARY COLLECTION\verified_image92__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
406,PRIMARY_COLLECTION,PRIMARY COLLECTION\image62__png.jpg,PRIMARY COLLECTION\verified_image62__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
407,PRIMARY_COLLECTION,PRIMARY COLLECTION\image67__png.jpg,PRIMARY COLLECTION\verified_image67__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
408,PRIMARY_COLLECTION,PRIMARY COLLECTION\image89__png.jpg,PRIMARY COLLECTION\verified_image89__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
409,PRIMARY_COLLECTION,PRIMARY COLLECTION\image95__png.jpg,PRIMARY COLLECTION\verified_image95__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
410,PRIMARY_COLLECTION,PRIMARY COLLECTION\image71__png.jpg,PRIMARY COLLECTION\verified_image71__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
411,PRIMARY_COLLECTION,PRIMARY COLLECTION\image34__png.jpg,PRIMARY COLLECTION\verified_image34__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
412,PRIMARY_COLLECTION,PRIMARY COLLECTION\image74__jpeg.jpg,PRIMARY COLLECTION\verified_image74__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
413,PRIMARY_COLLECTION,PRIMARY COLLECTION\image90__png.jpg,PRIMARY COLLECTION\verified_image90__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
414,PRIMARY_COLLECTION,PRIMARY COLLECTION\image57__png.jpg,PRIMARY COLLECTION\verified_image57__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
415,PRIMARY_COLLECTION,PRIMARY COLLECTION\image48__png.jpg,PRIMARY COLLECTION\verified_image48__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
416,PRIMARY_COLLECTION,PRIMARY COLLECTION\image100__png.jpg,PRIMARY COLLECTION\verified_image100__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
417,PRIMARY_COLLECTION,PRIMARY COLLECTION\image101__png.jpg,PRIMARY COLLECTION\verified_image101__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
418,PRIMARY_COLLECTION,PRIMARY COLLECTION\image44__png.jpg,PRIMARY COLLECTION\verified_image44__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
419,PRIMARY_COLLECTION,PRIMARY COLLECTION\image4__png.jpg,PRIMARY COLLECTION\verified_image4__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
420,PRIMARY_COLLECTION,PRIMARY COLLECTION\image86__png.jpg,PRIMARY COLLECTION\verified_image86__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
421,PRIMARY_COLLECTION,PRIMARY COLLECTION\image40__png.jpg,PRIMARY COLLECTION\verified_image40__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
422,PRIMARY_COLLECTION,PRIMARY COLLECTION\image47__png.jpg,PRIMARY COLLECTION\verified_image47__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
423,PRIMARY_COLLECTION,PRIMARY COLLECTION\image30__png.jpg,PRIMARY COLLECTION\verified_image30__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
424,PRIMARY_COLLECTION,PRIMARY COLLECTION\image84__png.jpg,PRIMARY COLLECTION\verified_image84__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
425,PRIMARY_COLLECTION,PRIMARY COLLECTION\image75__png.jpg,PRIMARY COLLECTION\verified_image75__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
426,PRIMARY_COLLECTION,PRIMARY COLLECTION\image52__png.jpg,PRIMARY COLLECTION\verified_image52__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
427,PRIMARY_COLLECTION,PRIMARY COLLECTION\image22__png.jpg,PRIMARY COLLECTION\verified_image22__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
428,PRIMARY_COLLECTION,PRIMARY COLLECTION\image33__png.jpg,PRIMARY COLLECTION\verified_image33__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
429,PRIMARY_COLLECTION,PRIMARY COLLECTION\image32__png.jpg,PRIMARY COLLECTION\verified_image32__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
430,PRIMARY_COLLECTION,PRIMARY COLLECTION\image14__png.jpg,PRIMARY COLLECTION\verified_image14__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
431,PRIMARY_COLLECTION,PRIMARY COLLECTION\image28__jpeg.jpg,PRIMARY COLLECTION\verified_image28__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
432,PRIMARY_COLLECTION,PRIMARY COLLECTION\image49__png.jpg,PRIMARY COLLECTION\verified_image49__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
433,PRIMARY_COLLECTION,PRIMARY COLLECTION\image23__png.jpg,PRIMARY COLLECTION\verified_image23__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
434,PRIMARY_COLLECTION,PRIMARY COLLECTION\image19__jpeg.jpg,PRIMARY COLLECTION\verified_image19__jpeg.jpg,0,identical_perceptual_hash,moved_to_quarantine
435,PRIMARY_COLLECTION,PRIMARY COLLECTION\image65__png.jpg,PRIMARY COLLECTION\verified_image65__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
436,PRIMARY_COLLECTION,PRIMARY COLLECTION\image21__png.jpg,PRIMARY COLLECTION\verified_image21__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
437,PRIMARY_COLLECTION,PRIMARY COLLECTION\image15__png.jpg,PRIMARY COLLECTION\verified_image15__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
438,PRIMARY_COLLECTION,PRIMARY COLLECTION\image13__png.jpg,PRIMARY COLLECTION\verified_image13__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
439,PRIMARY_COLLECTION,PRIMARY COLLECTION\image77__png.jpg,PRIMARY COLLECTION\verified_image77__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
440,PRIMARY_COLLECTION,PRIMARY COLLECTION\image36__png.jpg,PRIMARY COLLECTION\verified_image36__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
441,PRIMARY_COLLECTION,PRIMARY COLLECTION\image12__png.jpg,PRIMARY COLLECTION\verified_image12__png.jpg,0,identical_perceptual_hash,moved_to_quarantine
